respid,prob_scn_ann_1,prob_scn_ann_2,prob_scn_ann_3,prob_scn_ann_4,prob_scn_ltci_1,prob_scn_ltci_2,prob_scn_ltci_3,prob_scn_ltci_4,prob_scn_rmr_1,prob_scn_rmr_2,prob_scn_rmr_3,prob_scn_rmr_4
20852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20871,0.5,0.5,0.0,0.2,0.5,0.6,0.8,0.65,0.05,0.05,0.5,0.05
20909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20939,0.0,0.5,0.0,0.5,0.85,0.45,0.95,0.85,0.0,0.0,0.0,1.0
20966,0.5,0.6,0.25,0.25,0.75,0.75,0.75,0.75,0.15,0.75,0.2,0.0
20973,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.6,0.0,0.0,0.0,0.0
21019,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.5,0.5
21075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21136,0.0,0.25,0.6,0.6,0.0,0.0,0.6,0.25,0.0,0.0,0.0,0.0
21156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21200,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0
21305,-999.0,-999.0,-999.0,-999.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
21313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21487,0.0,0.1,0.0,0.5,0.5,0.75,0.2,0.5,0.0,0.25,0.1,0.1
21511,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
21522,0.0,0.0,0.0,0.0,0.6,0.1,0.2,0.3,0.0,0.0,0.0,0.0
21528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21568,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0
21607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21817,0.8,0.8,0.8,0.8,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0
21863,0.05,0.05,0.05,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
21894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21915,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21921,0.2,0.1,0.1,0.05,0.5,0.5,0.6,0.2,0.1,0.1,0.1,0.1
21945,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.15,0.0,0.0,0.0,0.0
21948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22005,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1
22063,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
22077,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22123,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22132,0.5,0.25,0.2,0.1,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
22197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,0.0
22240,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5,0.0,0.0,0.0,0.0
22282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22291,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22553,0.0,0.0,0.1,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.1,0.45
22560,0.25,0.5,1.0,0.5,0.35,0.5,0.75,0.5,0.0,0.25,0.75,0.0
22634,0.0,0.0,0.0,0.0,0.25,0.4,0.3,0.45,0.0,0.0,0.0,0.0
22637,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.0,0.0,0.0,0.0
22721,0.0,0.0,0.0,0.0,0.5,0.65,0.5,0.25,0.0,0.0,0.0,0.0
22753,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0
22770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22776,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
22846,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0
22934,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
23154,0.0,0.4,0.0,0.5,0.8,0.8,0.8,0.5,0.1,0.0,0.2,0.0
23214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23240,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.75,0.0
23243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
23298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0
23415,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23493,0.0,0.0,0.0,0.0,0.25,0.4,0.6,0.65,0.0,0.0,0.0,0.0
23500,0.6,0.6,0.1,0.4,0.6,0.6,0.7,0.7,0.6,0.5,0.1,0.1
23566,0.3,0.0,0.15,0.15,0.8,1.0,0.9,0.5,0.5,0.2,0.25,0.0
23599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23612,0.1,0.1,0.1,0.05,0.1,0.1,0.1,0.1,0.0,0.0,0.05,0.05
23658,0.5,0.0,0.2,0.75,0.5,0.5,0.25,0.25,0.0,0.0,0.0,0.0
23702,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23736,0.5,0.5,0.0,0.0,0.15,0.15,0.2,0.3,0.0,0.15,0.15,0.2
23742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23757,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23800,0.0,0.5,0.3,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.3
23801,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.2
23805,0.0,0.75,0.0,0.75,0.75,0.5,0.2,0.0,0.0,0.0,0.0,0.0
23814,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0
23871,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,0.0,0.0,0.0,0.5
23886,0.4,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.3,0.4,0.4,0.3
23894,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5
23950,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.8,0.1,0.1,0.0,0.0
23957,0.5,0.5,1.0,0.5,0.5,0.5,0.75,0.5,0.0,0.0,0.0,0.0
23989,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
24004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24018,0.0,0.1,0.9,0.9,0.25,0.5,0.75,0.25,0.0,0.0,0.1,0.0
24034,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.8,0.0
24063,0.0,0.8,0.3,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,1.0
24089,0.6,0.75,0.7,0.2,0.5,0.3,0.2,0.1,0.5,0.25,0.2,0.8
24090,0.0,0.0,0.5,0.3,0.8,0.8,0.6,0.3,0.0,0.0,0.2,0.0
24092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24116,0.5,0.1,0.35,0.0,0.4,0.35,0.8,0.75,0.0,0.5,0.25,0.3
24127,0.75,0.0,0.6,0.1,0.0,0.3,0.0,0.75,0.01,0.02,0.4,0.01
24131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24223,0.4,0.4,0.2,0.25,0.6,0.4,0.4,0.3,0.1,0.1,0.25,0.15
24274,0.0,0.1,0.0,0.0,0.1,0.25,0.0,0.1,0.0,0.0,0.0,0.1
24279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24281,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
24404,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.5
24406,0.0,0.0,0.0,0.0,0.05,0.6,0.6,0.02,0.0,0.0,0.0,0.0
24418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24437,0.4,0.3,0.3,0.3,0.5,0.4,0.25,0.0,0.0,0.0,0.0,0.0
24443,0.0,0.0,0.0,0.0,0.3,0.4,0.4,0.3,0.0,0.0,0.0,0.0
24454,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24485,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
24530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24542,0.1,0.0,0.05,0.1,0.2,0.1,0.4,0.2,0.05,0.05,0.15,0.02
24614,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.75,0.25
24635,0.6,0.6,0.6,0.5,0.6,0.5,0.4,0.4,0.0,0.0,0.0,0.0
24649,0.01,0.0,0.01,0.0,0.5,0.75,0.75,0.5,0.0,0.3,0.6,0.4
24657,0.0,0.0,0.25,0.05,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
24679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24681,0.0,0.25,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
24684,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.6,0.0,0.0,0.0,0.0
24818,0.2,0.5,0.4,0.65,0.6,0.4,0.4,0.65,0.3,0.5,0.1,0.6
24835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24879,0.8,0.0,0.5,0.8,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0
24907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24909,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24939,0.4,0.65,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.35,0.1,0.4
24951,0.25,0.1,0.1,0.1,0.5,0.4,0.1,0.25,0.0,0.0,0.0,0.0
25051,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25123,0.0,0.0,0.0,0.0,0.2,0.3,0.2,0.3,0.0,0.0,0.0,0.0
25166,0.6,0.6,0.5,0.68,0.24,0.4,0.34,0.6,0.55,0.0,0.75,0.64
25169,0.2,0.25,0.0,0.25,0.5,0.1,0.25,0.5,0.0,0.0,0.0,0.0
25171,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
25175,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.2,0.75
25184,0.9,0.0,0.9,0.0,0.95,0.5,1.0,1.0,0.0,0.0,0.0,0.0
25185,0.1,0.05,0.05,0.02,0.8,0.9,0.8,0.5,0.6,0.3,0.2,0.5
25193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25207,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0
25299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25313,0.0,0.0,0.2,0.0,0.1,0.05,0.07,0.07,0.0,0.0,0.0,0.0
25386,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.5,0.7,0.0,0.05
25390,0.0,0.5,0.25,0.75,0.0,0.0,0.1,0.0,0.1,0.05,0.1,0.1
25393,0.3,0.25,0.0,0.0,0.1,0.1,0.2,0.3,0.5,0.3,0.6,0.5
25418,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
25422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25440,0.0,0.75,0.9,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.5,0.0
25463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25547,0.5,0.4,0.65,0.1,0.1,0.4,0.1,0.5,0.0,0.0,0.0,0.0
25640,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.45,0.0,0.0,0.0,0.0
25708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25756,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.0
25786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25969,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0
25972,0.1,0.1,0.1,0.1,0.5,0.0,0.0,0.5,0.25,0.0,0.0,0.0
26011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26044,0.65,0.9,0.8,0.0,0.5,0.75,0.5,0.75,0.5,0.5,0.75,1.0
26186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26248,0.25,0.0,0.0,0.0,0.2,0.3,0.2,0.0,0.5,0.4,0.8,0.7
26293,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
26325,0.0,0.3,0.4,0.0,0.1,0.35,0.5,0.35,0.15,0.1,0.05,0.1
26331,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.25,0.3,0.5
26357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26372,0.0,0.8,0.8,0.9,0.8,0.6,0.9,0.2,0.0,0.0,0.0,0.0
26462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26532,0.0,0.0,0.0,0.0,0.5,0.3,0.5,0.5,0.0,0.0,0.0,0.0
26601,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05
26704,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26720,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.85,0.0,0.0,0.0,0.0
26742,0.0,0.0,0.0,0.0,0.15,0.2,0.1,0.1,0.0,0.0,0.0,0.0
26871,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0
26960,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26981,0.5,0.9,0.0,0.9,0.75,0.75,0.85,0.4,0.0,0.0,0.0,0.0
27011,0.3,0.2,0.2,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
27040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27042,0.0,0.0,0.0,0.0,0.2,0.1,0.25,0.5,0.0,0.0,0.0,0.0
27061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27075,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.75,0.0,0.0,0.0,0.0
27111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27128,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
27151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27248,0.5,0.25,0.5,0.5,0.0,0.0,0.75,0.75,0.5,0.5,0.5,0.5
27264,0.5,0.0,0.33,0.5,0.75,0.8,0.33,0.0,0.0,0.0,0.0,0.0
27272,0.0,0.0,0.0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0
27301,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
27306,0.1,0.2,0.1,0.1,0.5,0.3,0.4,0.35,0.15,0.1,0.2,0.15
27311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27325,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.2,0.4,0.3,0.4,0.25
27335,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
27347,0.0,0.5,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.1
27385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27404,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0
27412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27510,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
27521,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27541,0.25,0.5,0.6,0.1,0.76,0.2,0.2,0.75,0.1,0.0,0.0,0.0
27553,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
27574,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
27578,0.1,0.0,0.15,0.25,0.5,0.25,0.7,0.75,0.5,0.5,0.5,0.5
27625,0.0,0.0,0.1,0.0,0.25,0.0,0.1,0.1,0.0,0.0,0.05,0.05
27695,0.0,0.5,0.7,0.0,0.6,0.8,0.9,0.1,0.2,0.2,0.0,0.8
27724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27760,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0
27762,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
27771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27799,0.5,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0
27854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27876,0.5,0.25,0.0,0.25,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0
27920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28012,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
28073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28159,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
28163,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0
28253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28357,0.0,0.0,0.0,0.0,0.65,0.65,0.35,0.0,0.5,0.5,0.65,0.35
28391,0.25,0.1,0.2,0.2,0.2,0.1,0.1,0.0,0.3,0.1,0.05,0.2
28409,0.5,0.1,0.1,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01
28424,0.2,0.0,0.0,0.33,0.33,0.5,0.5,0.0,0.0,0.4,0.0,0.0
28446,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0
28453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
