respid,wgt,cma,married,own,wealth_total,mort_balance,home_value,share_rrsp
16811,3922.9483782185284,1,1,1,31200.0,180000.0,800000.0,0.9615384615384616
16817,897.8346892314378,1,1,1,105832.78281662206,0.0,1200000.0,0.0
16827,3223.604382708034,3,1,1,700000.0,200000.0,2000000.0,0.7142857142857143
16832,897.8346892314378,1,1,1,650000.0,0.0,2000000.0,0.7692307692307693
16852,4230.715283026676,1,1,1,649308.7922380115,0.0,676160.9755670847,0.7700496373637882
16855,897.8346892314378,1,1,1,200000.0,0.0,2000000.0,0.4
16863,897.8346892314378,7,1,1,116591.42770263895,0.0,529871.5335720864,0.857695989923422
16884,4942.474513256949,7,1,1,635000.0,0.0,450000.0,0.7874015748031497
16887,897.8346892314378,1,1,1,400000.0,0.0,1150000.0,0.75
16904,897.8346892314378,1,1,1,560000.0,0.0,750000.0,0.8928571428571429
16905,1278.4983244321725,1,1,1,575000.0,0.0,600000.0,0.8695652173913043
16913,897.8346892314378,1,1,1,550000.0,300000.0,1800000.0,0.9090909090909091
16923,3922.9483782185284,1,0,1,545000.0,0.0,700000.0,0.9174311926605505
16931,1278.4983244321725,1,1,1,651122.033250028,0.0,999424.4701156392,0.767905207422158
16960,1321.982893522959,2,1,1,185000.0,0.0,800000.0,0.8108108108108109
16999,949.5838434120577,3,0,1,514500.0,0.0,1200000.0,0.9718172983479106
17025,967.2736886617231,2,1,1,95000.0,0.0,325000.0,0.9473684210526315
17074,967.2736886617231,9,0,1,563000.0,0.0,500000.0,0.8880994671403197
17098,1321.982893522959,2,0,1,550000.0,0.0,500000.0,0.9090909090909091
17145,967.2736886617231,2,1,1,575000.0,0.0,325000.0,0.8260869565217391
17151,967.2736886617231,2,1,1,81000.0,0.0,650000.0,0.8641975308641975
17165,6226.779569658952,2,1,1,706503.191002897,0.0,875000.0,0.7077108870382296
17185,1321.982893522959,2,0,1,393308.7763978675,0.0,200000.0,0.9618620257158306
17192,967.2736886617231,2,1,1,670000.0,0.0,800000.0,0.746268656716418
17194,967.2736886617231,2,1,1,37506.86095697917,38000.0,300000.0,0.2618417305209666
17219,967.2736886617231,2,1,1,75000.0,90000.0,500000.0,1.0
17227,1321.982893522959,2,0,1,62955.65337057655,91424.39126990474,275000.0,1.0
17238,1321.982893522959,9,1,1,531625.9085482444,0.0,400000.0,0.9405109720205174
17251,967.2736886617231,2,1,1,567000.0,0.0,450000.0,0.691358024691358
17260,949.5838434120577,3,1,1,650000.0,0.0,1700000.0,0.7692307692307693
17289,1321.982893522959,2,1,1,630000.0,140000.0,800000.0,0.7936507936507936
17345,1321.982893522959,2,1,1,526000.0,0.0,450000.0,0.7604562737642585
17378,1278.4983244321725,1,0,1,350000.0,0.0,750000.0,1.0
17464,4942.474513256949,7,1,1,366000.0,75000.0,450000.0,0.9836065573770492
17468,1278.4983244321725,1,1,1,1000000.0,0.0,1000000.0,0.5
17527,1278.4983244321725,1,1,1,700000.0,0.0,1500000.0,0.7142857142857143
17540,3922.9483782185284,1,1,1,220000.0,0.0,1400000.0,0.9090909090909091
17541,967.2736886617231,2,1,1,201000.0,400000.0,775000.0,0.9950248756218906
17561,3922.9483782185284,1,0,1,130000.0,0.0,999000.0,0.46153846153846156
17612,897.8346892314378,1,1,1,105000.0,0.0,750000.0,0.0
17614,6357.119592832336,5,1,1,452187.41152560513,0.0,262776.5432982451,0.9526490506037867
17632,4427.977115973115,3,1,1,209466.5397349915,0.0,2000000.0,0.5342585593808011
17635,1278.4983244321725,1,0,1,375000.0,0.0,900000.0,0.8
17637,967.2736886617231,2,1,1,260000.0,0.0,1500000.0,0.7692307692307693
17640,897.8346892314378,1,1,1,587253.7421850058,0.0,650000.0,0.8514207131991034
17658,897.8346892314378,1,1,1,565795.8343225541,0.0,848521.768487733,0.6364030548780278
17661,949.5838434120577,3,1,1,500000.0,0.0,650000.0,0.7
17668,897.8346892314378,1,1,1,668000.0,0.0,1500000.0,0.7485029940119761
17686,949.5838434120577,3,1,1,45000.0,400000.0,1400000.0,1.0
17704,4398.058351676,3,1,1,275000.0,225000.0,975000.0,0.9090909090909091
17713,1278.4983244321725,1,1,1,363897.77783552575,0.0,1700000.0,0.8403206644017409
17774,897.8346892314378,1,1,1,335000.0,0.0,1000000.0,0.8955223880597015
17778,3306.360982332038,2,1,1,176718.6366922372,0.0,180000.0,0.2829356367606947
17784,4942.474513256949,1,1,1,530000.0,0.0,750000.0,0.9433962264150944
17803,3306.360982332038,9,0,1,70000.0,180000.0,900000.0,0.5714285714285714
17824,967.2736886617231,2,1,1,530000.0,35000.0,1200000.0,0.9433962264150944
17856,688.7628253365825,5,1,1,60000.0,0.0,824489.8135058873,0.5
17886,3922.9483782185284,1,1,1,77047.36504366159,0.0,600000.0,0.35104854044436495
17887,967.2736886617231,2,1,1,520000.0,280000.0,850000.0,0.9615384615384616
17889,4851.619932747694,2,1,1,607124.164054231,0.0,700000.0,0.6705780928493317
17893,1278.4983244321725,1,1,1,1000000.0,0.0,2000000.0,0.5
17947,897.8346892314378,7,1,1,470000.0,0.0,890000.0,1.0
18002,949.5838434120577,3,0,1,343949.0,0.0,589000.0,0.7908149173278597
18011,6357.119592832336,4,0,1,155000.0,0.0,225000.0,0.967741935483871
18028,897.8346892314378,1,1,1,650000.0,0.0,1200000.0,0.6923076923076923
18060,3922.9483782185284,1,1,1,535000.0,0.0,975000.0,0.5794392523364486
18063,4851.619932747694,2,0,1,44444.11966548581,75000.0,225000.0,0.8087486024253308
18087,999.5341708562004,5,1,1,551527.283175748,0.0,650000.0,0.8960057092755266
18121,1278.4983244321725,1,0,1,365000.0,450000.0,2000000.0,0.958904109589041
18152,999.5341708562004,4,0,1,500000.0,0.0,1400000.0,1.0
18160,999.5341708562004,4,1,1,324686.10307911667,0.0,1028130.8422738345,0.38869592065320446
18205,949.5838434120577,3,1,1,600000.0,250000.0,2000000.0,0.8333333333333334
18209,1666.0411339049424,3,1,1,549000.0,0.0,1700000.0,0.7741347905282332
18212,897.8346892314378,7,0,1,325000.0,0.0,750000.0,0.7692307692307693
18241,688.7628253365825,5,1,1,300000.0,0.0,500000.0,0.6666666666666666
18262,9964.177008128749,2,1,1,0.0,350000.0,500000.0,0.0
18267,949.5838434120577,3,1,1,350000.0,10000.0,1000000.0,0.7142857142857143
18281,967.2736886617231,2,1,1,198181.51881739704,75000.0,275000.0,0.9287434816258853
18400,897.8346892314378,1,1,1,90000.0,0.0,750000.0,0.6666666666666666
18403,4230.715283026676,1,1,1,375000.0,0.0,956940.5377168545,0.8
18503,3922.9483782185284,1,1,1,273967.7202140931,0.0,1250000.0,0.9995437418689241
18604,1321.982893522959,2,0,1,586055.5684165162,0.0,300000.0,0.59721299286632
18636,949.5838434120577,3,1,1,250000.0,0.0,1400000.0,0.8
18667,999.5341708562004,5,1,1,372401.3303419082,0.0,933256.1967624269,0.7130360281527417
18691,1666.0411339049424,3,1,1,130000.0,0.0,400000.0,0.6153846153846154
18718,967.2736886617231,2,0,1,500000.0,0.0,400000.0,0.8
18724,897.8346892314378,1,1,1,220000.0,0.0,1600000.0,0.9090909090909091
18743,967.2736886617231,2,0,1,0.0,0.0,411697.80540708476,0.0
18745,967.2736886617231,2,0,1,0.0,218000.0,320000.0,0.0
18839,4398.058351676,3,1,1,415000.0,0.0,2000000.0,0.8433734939759037
18847,897.8346892314378,1,1,1,731301.2710288838,0.0,773077.8863910316,0.6837127457696595
18848,6226.779569658952,2,1,1,348870.4998629419,0.0,500000.0,0.588798440961148
18863,3306.360982332038,9,1,1,290000.0,0.0,392000.0,0.6896551724137931
18869,4427.977115973115,3,1,1,593875.4638684527,0.0,1250000.0,0.6542761939135217
18890,6226.779569658952,2,1,1,530000.0,0.0,350000.0,0.9433962264150944
18973,1321.982893522959,2,1,1,420000.0,0.0,275000.0,0.7142857142857143
18991,4398.058351676,3,1,1,650000.0,0.0,1400000.0,0.7692307692307693
19083,1278.4983244321725,1,1,1,260000.0,0.0,900000.0,0.7692307692307693
19118,967.2736886617231,2,1,1,395000.0,0.0,275000.0,0.8860759493670886
19122,949.5838434120577,3,1,1,100000.0,0.0,1000000.0,1.0
19133,1278.4983244321725,1,0,1,0.0,0.0,450000.0,0.0
19222,3306.360982332038,2,1,1,0.0,0.0,239000.0,0.0
19223,4851.619932747694,2,1,1,0.0,290000.0,416000.0,0.0
19244,1278.4983244321725,1,1,1,100000.0,0.0,2000000.0,0.5
19281,4942.474513256949,1,1,1,288307.9888102481,0.0,800000.0,1.0
19394,4851.619932747694,2,0,1,265000.0,132000.0,380000.0,1.0
19423,1278.4983244321725,1,0,1,92000.0,0.0,1600000.0,0.7608695652173914
19458,4230.715283026676,1,1,1,600000.0,0.0,1000000.0,0.6666666666666666
19475,6226.779569658952,2,1,1,228042.20675201394,35000.0,485000.0,0.6053362170018328
19490,1278.4983244321725,1,0,1,300000.0,0.0,735000.0,1.0
19515,3306.360982332038,2,0,1,115000.0,95000.0,190000.0,0.9130434782608695
19527,1666.0411339049424,3,0,1,600000.0,0.0,850000.0,0.8333333333333334
19621,1321.982893522959,2,0,1,500000.0,0.0,260000.0,1.0
19638,1278.4983244321725,1,1,1,164529.4199123234,0.0,950000.0,0.8542796829630367
19646,9964.177008128749,9,1,1,180000.0,0.0,110000.0,0.6666666666666666
19698,1321.982893522959,2,1,1,155000.0,0.0,700000.0,0.4838709677419355
19732,3084.2107633132296,5,1,1,480000.0,0.0,400000.0,0.2708333333333333
19778,967.2736886617231,2,1,1,473206.284402134,0.0,375000.0,0.6489662006440754
19833,897.8346892314378,1,0,1,467000.0,0.0,800000.0,0.8565310492505354
19858,4851.619932747694,2,1,1,68000.0,136000.0,235000.0,0.9705882352941176
19894,1321.982893522959,2,0,1,135206.41835458318,0.0,472592.55365523044,1.0
19895,4851.619932747694,2,1,1,310000.0,0.0,350000.0,0.967741935483871
19916,949.5838434120577,3,1,1,593349.5499812183,0.0,2000000.0,0.8426735977398598
19953,3223.604382708034,3,0,1,236284.0995712144,0.0,525000.0,0.4921367954180394
20018,949.5838434120577,3,1,1,700000.0,0.0,2000000.0,0.7142857142857143
20091,6226.779569658952,2,0,1,129000.0,0.0,255000.0,0.813953488372093
20162,6226.779569658952,2,1,1,38600.0,228000.0,485000.0,0.9844559585492227
20165,3306.360982332038,2,0,1,250388.86002059694,0.0,250000.0,0.7603727258670198
20274,967.2736886617231,2,0,1,500000.0,0.0,400000.0,1.0
20307,6226.779569658952,2,1,1,335000.0,0.0,350000.0,0.8955223880597015
20351,1666.0411339049424,3,0,1,7500.0,0.0,850000.0,0.8
20396,949.5838434120577,3,1,1,270000.0,0.0,1000000.0,0.5555555555555556
20450,3223.604382708034,3,1,1,559376.4587206531,0.0,1500000.0,0.800373153762855
20496,967.2736886617231,2,1,1,1000.0,0.0,350000.0,1.0
20623,4851.619932747694,2,1,1,375000.0,0.0,317000.0,0.8
20626,1321.982893522959,2,1,1,450000.0,0.0,900000.0,0.8888888888888888
20707,1278.4983244321725,1,1,1,502500.0,480000.0,650000.0,0.9950248756218906
20754,4942.474513256949,1,1,1,146394.70188819466,0.0,750000.0,1.0
20761,1666.0411339049424,3,1,1,327205.9911431893,0.0,2000000.0,0.9811794729929327
20792,688.7628253365825,5,1,1,400000.0,0.0,550000.0,0.75
20824,2341.501344690914,5,1,1,400000.0,0.0,380000.0,0.75
20852,3922.9483782185284,1,0,1,407827.97061810276,0.0,766957.0635513205,1.0
20871,897.8346892314378,1,0,1,170000.0,0.0,450000.0,0.7058823529411765
20909,967.2736886617231,2,1,1,700000.0,0.0,370000.0,0.7142857142857143
20939,949.5838434120577,3,1,1,350000.0,0.0,2000000.0,0.7142857142857143
20966,967.2736886617231,2,1,1,240000.0,0.0,650000.0,0.5
20973,3306.360982332038,2,1,1,540000.0,112000.0,450000.0,0.9259259259259259
21019,1666.0411339049424,3,0,1,800000.0,0.0,1000000.0,0.375
21075,967.2736886617231,2,1,1,280000.0,0.0,850000.0,0.2857142857142857
21136,580.936724934376,8,1,1,370000.0,0.0,153675.36488904397,0.6756756756756757
21156,3306.360982332038,2,1,1,336923.71636223816,0.0,300000.0,0.8904092690152443
21200,580.936724934376,8,1,1,320000.0,0.0,575000.0,0.9375
21305,1278.4983244321725,1,1,1,0.0,350000.0,850000.0,0.0
21313,1321.982893522959,2,1,1,110000.0,80000.0,435000.0,0.9090909090909091
21321,4230.715283026676,1,0,1,0.0,0.0,450000.0,0.0
21332,1278.4983244321725,1,0,1,425000.0,0.0,1200000.0,0.5882352941176471
21487,688.7628253365825,5,1,1,35000.0,0.0,450000.0,1.0
21511,897.8346892314378,1,1,1,370000.0,0.0,400000.0,0.5405405405405406
21522,897.8346892314378,7,1,1,565000.0,0.0,950000.0,0.8849557522123894
21528,1278.4983244321725,1,0,1,380000.0,0.0,950000.0,0.7894736842105263
21568,1278.4983244321725,1,1,1,255000.0,0.0,900000.0,0.6862745098039216
21607,688.7628253365825,5,1,1,750000.0,0.0,560000.0,0.6666666666666666
21655,8497.513381368772,1,0,1,585000.0,0.0,700000.0,0.8547008547008547
21694,4230.715283026676,7,0,1,285000.0,0.0,750000.0,0.9649122807017544
21817,1278.4983244321725,1,0,1,595000.0,0.0,2000000.0,0.8403361344537815
21863,1278.4983244321725,1,0,1,65000.0,0.0,150000.0,0.7692307692307693
21894,1321.982893522959,2,1,1,200000.0,0.0,250000.0,0.75
21915,4942.474513256949,1,0,1,260000.0,0.0,110000.0,1.0
21921,999.5341708562004,5,1,1,320000.0,0.0,400000.0,0.78125
21945,967.2736886617231,2,1,1,210000.0,148000.0,400000.0,0.35714285714285715
21948,1321.982893522959,9,1,1,225000.0,0.0,600000.0,0.7777777777777778
22005,949.5838434120577,3,1,1,70000.0,40000.0,425000.0,0.7142857142857143
22063,4398.058351676,3,1,1,685000.0,0.0,1500000.0,0.7299270072992701
22077,2341.501344690914,5,1,1,800000.0,0.0,420000.0,0.375
22123,949.5838434120577,3,0,1,0.0,25000.0,700000.0,0.0
22132,3223.604382708034,3,1,1,550000.0,0.0,1000000.0,0.9090909090909091
22197,967.2736886617231,2,1,1,571909.7833174685,0.0,300000.0,0.8742637642945318
22236,3306.360982332038,2,1,1,62000.0,125000.0,300000.0,0.967741935483871
22239,4398.058351676,3,0,1,150000.0,0.0,1000000.0,0.6666666666666666
22240,3223.604382708034,3,1,1,565000.0,0.0,1000000.0,0.8849557522123894
22282,3306.360982332038,2,1,1,510840.43216328835,100000.0,375000.0,0.8825464935382773
22291,949.5838434120577,3,1,1,682000.0,0.0,1600000.0,0.7331378299120235
22451,4427.977115973115,3,1,1,520000.0,0.0,1700000.0,0.9615384615384616
22549,4851.619932747694,2,1,1,200000.0,40000.0,450000.0,1.0
22553,4851.619932747694,2,0,1,450000.0,0.0,625000.0,0.7777777777777778
22560,967.2736886617231,2,1,1,290000.0,0.0,1000000.0,0.8620689655172413
22634,1278.4983244321725,1,0,1,165000.0,0.0,300000.0,0.696969696969697
22637,1278.4983244321725,1,1,1,600000.0,0.0,1000000.0,0.8333333333333334
22721,999.5341708562004,5,1,1,480000.0,0.0,650000.0,0.625
22753,4851.619932747694,2,1,1,505000.0,0.0,500000.0,0.9900990099009901
22770,4851.619932747694,2,1,1,500000.0,510000.0,864000.0,1.0
22776,3306.360982332038,2,1,1,100500.0,180000.0,380000.0,0.9950248756218906
22846,4230.715283026676,1,0,1,460000.0,90000.0,450000.0,0.9782608695652174
22934,1278.4983244321725,1,0,1,365000.0,0.0,1500000.0,0.821917808219178
23154,1666.0411339049424,3,1,1,400000.0,0.0,1500000.0,0.75
23214,897.8346892314378,1,1,1,1000000.0,0.0,1200000.0,0.5
23215,1278.4983244321725,1,1,1,50000.0,0.0,800000.0,1.0
23240,9964.177008128749,2,0,1,100000.0,0.0,240000.0,1.0
23243,1321.982893522959,2,1,1,400000.0,0.0,220000.0,1.0
23257,1278.4983244321725,1,0,1,77363.29139980879,60000.0,350000.0,1.0
23298,3922.9483782185284,1,1,1,680000.0,0.0,800000.0,0.7352941176470589
23359,1278.4983244321725,1,1,1,405924.5296939233,0.0,718446.3667438055,0.8313586974809806
23402,4851.619932747694,2,1,1,94000.0,0.0,325000.0,0.9574468085106383
23415,4230.715283026676,1,1,1,485959.4269906706,0.0,662550.8980924377,0.5673214963559683
23474,3306.360982332038,2,1,1,502000.0,0.0,350000.0,0.9960159362549801
23493,897.8346892314378,1,1,1,620000.0,0.0,800000.0,0.8064516129032258
23500,967.2736886617231,2,1,1,450000.0,200000.0,350000.0,1.0
23566,1321.982893522959,2,1,1,193212.44832899715,0.0,500000.0,0.969365265109812
23599,1666.0411339049424,3,1,1,250000.0,0.0,1300000.0,1.0
23612,1666.0411339049424,3,1,1,681065.4221972369,0.0,821504.9776078088,0.732474232115116
23658,8497.513381368772,1,1,1,660000.0,0.0,2000000.0,0.7575757575757576
23702,967.2736886617231,2,1,1,650000.0,0.0,650000.0,0.7692307692307693
23719,6226.779569658952,2,1,1,0.0,0.0,345000.0,0.0
23736,967.2736886617231,2,1,1,575000.0,60000.0,350000.0,0.8695652173913043
23742,967.2736886617231,2,0,1,558000.0,0.0,250000.0,0.8960573476702509
23757,967.2736886617231,2,1,1,640000.0,0.0,525000.0,0.78125
23800,1278.4983244321725,1,0,1,530000.0,0.0,1000000.0,0.9433962264150944
23801,1278.4983244321725,1,1,1,70000.0,0.0,1500000.0,0.7142857142857143
23805,897.8346892314378,1,1,1,680000.0,0.0,1750000.0,0.7352941176470589
23814,4851.619932747694,2,0,1,160000.0,0.0,700000.0,0.625
23871,967.2736886617231,2,0,1,360000.0,0.0,250000.0,0.8333333333333334
23886,9964.177008128749,2,1,1,98000.0,70000.0,290000.0,0.9183673469387755
23894,6357.119592832336,5,1,1,0.0,0.0,800000.0,0.0
23950,967.2736886617231,2,1,1,100000.0,230000.0,525000.0,0.5
23957,1278.4983244321725,7,0,1,650000.0,0.0,900000.0,0.7692307692307693
23989,897.8346892314378,1,0,1,576000.0,0.0,750000.0,0.8680555555555556
24004,3223.604382708034,3,1,1,200000.0,60000.0,1200000.0,1.0
24014,4398.058351676,3,1,1,370000.0,0.0,980000.0,0.9459459459459459
24018,3223.604382708034,3,0,1,85000.0,0.0,1600000.0,0.0
24034,4230.715283026676,1,1,1,600000.0,0.0,1200000.0,0.8333333333333334
24063,897.8346892314378,1,0,1,500000.0,0.0,850000.0,1.0
24089,897.8346892314378,1,0,1,570000.0,0.0,750000.0,0.8771929824561403
24090,999.5341708562004,5,1,1,340000.0,0.0,410000.0,0.7352941176470589
24092,897.8346892314378,1,1,1,230000.0,0.0,750000.0,0.6521739130434783
24116,897.8346892314378,1,1,1,165000.0,0.0,1800000.0,0.12121212121212122
24127,4942.474513256949,1,1,1,510000.0,0.0,700000.0,0.9803921568627451
24131,897.8346892314378,1,1,1,179441.59722597315,0.0,1200000.0,0.2198018621975585
24186,3306.360982332038,2,1,1,825000.0,0.0,450000.0,0.3939393939393939
24223,897.8346892314378,1,1,1,120000.0,395000.0,900000.0,1.0
24274,897.8346892314378,7,1,1,1000000.0,0.0,1000000.0,0.5
24279,3306.360982332038,2,1,1,350000.0,0.0,300000.0,0.7142857142857143
24281,4230.715283026676,1,0,1,81000.0,0.0,360000.0,0.4444444444444444
24404,6226.779569658952,2,1,1,142000.0,0.0,279000.0,0.8450704225352113
24406,4942.474513256949,1,0,1,250000.0,0.0,525000.0,0.76
24418,3223.604382708034,3,1,1,0.0,0.0,900000.0,0.0
24437,897.8346892314378,1,1,1,565000.0,0.0,725000.0,0.7699115044247787
24443,897.8346892314378,1,1,1,748864.3509153853,0.0,828888.8169119834,0.6676776633696312
24454,6226.779569658952,2,1,1,500000.0,0.0,300000.0,1.0
24476,4230.715283026676,7,1,1,148015.82856434298,0.0,800000.0,0.8986594869920993
24485,11913.367002499095,3,1,1,171879.6103508062,0.0,1091869.8425077968,0.9827678428901795
24509,1278.4983244321725,1,1,1,512167.9426696891,0.0,1081115.8958088025,0.855481475389517
24514,3223.604382708034,3,1,1,245000.0,0.0,1000000.0,0.7755102040816326
24530,897.8346892314378,1,1,1,160409.45790101847,0.0,924072.9737913541,0.4802465699635824
24542,949.5838434120577,3,1,1,542000.0,0.0,2000000.0,0.922509225092251
24614,3223.604382708034,3,0,1,135000.0,0.0,550000.0,0.5555555555555556
24635,4942.474513256949,1,1,1,500000.0,0.0,800000.0,1.0
24649,3922.9483782185284,7,1,1,40000.0,170000.0,500000.0,0.875
24657,3306.360982332038,2,0,1,385000.0,110000.0,350000.0,0.8441558441558441
24679,3922.9483782185284,1,0,1,80000.0,0.0,800000.0,0.375
24681,897.8346892314378,1,0,1,495000.0,0.0,200000.0,0.8080808080808081
24684,4230.715283026676,7,0,1,0.0,0.0,672028.0207878319,0.0
24818,897.8346892314378,1,1,1,130000.0,0.0,800000.0,0.23076923076923078
24835,6226.779569658952,2,1,1,90000.0,0.0,275000.0,0.8333333333333334
24868,897.8346892314378,1,1,1,515000.0,0.0,800000.0,0.970873786407767
24879,6226.779569658952,2,1,1,257000.0,0.0,300000.0,0.8443579766536965
24907,897.8346892314378,1,1,1,530000.0,0.0,650000.0,0.9433962264150944
24909,8497.513381368772,7,0,1,85000.0,39000.0,400000.0,0.5882352941176471
24939,4942.474513256949,1,0,1,598500.0,0.0,950000.0,0.835421888053467
24951,8497.513381368772,1,1,1,315000.0,0.0,750000.0,0.7936507936507936
25051,4230.715283026676,1,0,1,455000.0,72000.0,600000.0,0.8791208791208791
25081,4230.715283026676,1,1,1,269000.0,0.0,450000.0,0.929368029739777
25088,8497.513381368772,1,0,1,156787.7688576502,0.0,600000.0,1.0
25123,897.8346892314378,1,1,1,260000.0,0.0,1000000.0,0.5769230769230769
25166,897.8346892314378,1,1,1,660000.0,0.0,2000000.0,0.7575757575757576
25169,967.2736886617231,2,1,1,150000.0,0.0,1642189.0198273102,0.6666666666666666
25171,1278.4983244321725,1,0,1,360000.0,0.0,875000.0,0.8333333333333334
25175,967.2736886617231,2,1,1,280000.0,80000.0,350000.0,0.8928571428571429
25184,4230.715283026676,1,0,1,80000.0,380000.0,600000.0,1.0
25185,9964.177008128749,2,1,1,305000.0,85000.0,350000.0,0.9016393442622951
25193,967.2736886617231,2,1,1,372000.0,0.0,600000.0,0.8064516129032258
25207,897.8346892314378,1,1,1,300000.0,0.0,800000.0,0.6666666666666666
25299,3223.604382708034,3,1,1,540000.0,0.0,500000.0,0.7407407407407407
25313,897.8346892314378,1,1,1,405000.0,0.0,850000.0,0.8641975308641975
25386,1278.4983244321725,1,1,1,100000.0,0.0,800000.0,0.5
25390,897.8346892314378,1,1,1,320000.0,0.0,600000.0,0.9375
25393,897.8346892314378,1,1,1,650000.0,200000.0,1500000.0,0.7692307692307693
25418,8497.513381368772,1,0,1,150000.0,50000.0,850000.0,0.6666666666666666
25422,3306.360982332038,2,1,1,12000.0,0.0,280000.0,1.0
25440,897.8346892314378,1,1,1,550000.0,0.0,1000000.0,0.9090909090909091
25463,6226.779569658952,2,1,1,103082.58779637184,0.0,350000.0,0.8606128579725715
25507,3922.9483782185284,1,0,1,260000.0,0.0,1000000.0,0.7692307692307693
25516,4230.715283026676,1,0,1,214123.55850197523,0.0,655040.9919421256,1.0
25547,897.8346892314378,1,1,1,1000000.0,300000.0,1200000.0,0.5
25640,1321.982893522959,2,1,1,165000.0,0.0,400000.0,0.8484848484848485
25708,1666.0411339049424,3,1,1,250964.28398538794,98000.0,450000.0,1.0
25730,967.2736886617231,2,1,1,500000.0,0.0,500000.0,0.7
25756,949.5838434120577,3,1,1,700000.0,0.0,2000000.0,0.7142857142857143
25786,4942.474513256949,1,0,1,557000.0,130000.0,700000.0,0.8976660682226212
25905,1278.4983244321725,1,1,1,479873.550437554,0.0,1700000.0,1.0
25969,1278.4983244321725,1,1,1,140000.0,0.0,850000.0,0.0
25972,4942.474513256949,1,1,1,400497.83697076066,0.0,578219.4268344134,0.518111163956838
26011,4230.715283026676,1,1,1,500000.0,0.0,1247852.5574623393,1.0
26044,897.8346892314378,1,1,1,600000.0,0.0,1200000.0,0.8333333333333334
26186,6226.779569658952,2,1,1,555000.0,0.0,400000.0,0.9009009009009009
26205,9964.177008128749,2,0,1,24869.500603520515,120000.0,380000.0,0.5979010532047272
26211,9964.177008128749,2,1,1,244556.9850159567,0.0,500000.0,0.6004539038673915
26233,1321.982893522959,2,0,1,200000.0,49300.0,360000.0,0.925
26248,967.2736886617231,2,1,1,300000.0,0.0,275000.0,0.6666666666666666
26293,967.2736886617231,2,1,1,155500.0,0.0,300000.0,0.9646302250803859
26325,4942.474513256949,1,1,1,397272.2783037131,0.0,1500000.0,0.8288327585041958
26331,3922.9483782185284,1,0,1,0.0,230000.0,500000.0,0.0
26357,967.2736886617231,2,1,1,501000.0,0.0,450000.0,0.998003992015968
26372,1321.982893522959,2,1,1,1000000.0,0.0,650000.0,0.5
26462,1278.4983244321725,1,1,1,200000.0,0.0,900000.0,0.5
26526,1666.0411339049424,3,0,1,199970.77689726057,0.0,750000.0,0.974996346578336
26532,949.5838434120577,3,1,1,400000.0,0.0,175000.0,0.75
26601,8497.513381368772,1,0,1,273250.8455843613,0.0,1600000.0,0.7194534521463757
26704,1278.4983244321725,1,0,1,145000.0,0.0,800000.0,0.5517241379310345
26720,4230.715283026676,1,0,1,0.0,0.0,800000.0,0.0
26742,967.2736886617231,2,1,1,620000.0,0.0,600000.0,0.8064516129032258
26871,4851.619932747694,2,0,1,87377.68530119842,0.0,300000.0,1.0
26960,897.8346892314378,1,1,1,680000.0,0.0,120000.0,0.7352941176470589
26981,4942.474513256949,1,1,1,180000.0,0.0,850000.0,0.5555555555555556
27011,897.8346892314378,1,1,1,231034.06684649392,0.0,850000.0,0.5088378416404675
27040,897.8346892314378,1,1,1,374963.59254550707,0.0,442892.3383329948,0.6320971464163632
27042,1321.982893522959,2,0,1,1000000.0,0.0,650000.0,0.5
27061,967.2736886617231,2,1,1,293580.36381534435,0.0,850000.0,0.8199127013171168
27075,3223.604382708034,3,1,1,220000.0,0.0,800000.0,1.0
27111,4230.715283026676,1,0,1,575000.0,0.0,1500000.0,0.8695652173913043
27128,1278.4983244321725,1,1,1,361780.0340634113,0.0,900000.0,0.8292331575916023
27151,1321.982893522959,2,1,1,650000.0,0.0,579058.9903823072,0.7692307692307693
27248,3922.9483782185284,1,1,1,1000000.0,0.0,1200000.0,0.5
27264,897.8346892314378,1,1,1,175000.0,0.0,695000.0,0.8571428571428571
27272,967.2736886617231,2,1,1,590000.0,0.0,750000.0,0.847457627118644
27301,897.8346892314378,1,0,1,260000.0,0.0,600000.0,0.7692307692307693
27306,967.2736886617231,2,1,1,480000.0,102000.0,1200000.0,0.7291666666666666
27311,9964.177008128749,2,1,1,80000.0,0.0,450000.0,0.625
27325,3306.360982332038,2,0,1,269000.0,0.0,275000.0,0.966542750929368
27335,897.8346892314378,1,1,1,620000.0,0.0,1500000.0,0.8064516129032258
27347,4942.474513256949,1,1,1,260000.0,0.0,1200000.0,0.9615384615384616
27385,8497.513381368772,7,0,1,295000.0,0.0,575000.0,0.9830508474576272
27403,897.8346892314378,1,1,1,200000.0,0.0,700000.0,0.0
27404,4230.715283026676,1,0,1,317000.0,0.0,500000.0,0.7886435331230284
27412,3922.9483782185284,1,1,1,200000.0,60000.0,800000.0,1.0
27490,3922.9483782185284,1,1,1,200000.0,0.0,650000.0,0.35
27510,897.8346892314378,1,1,1,195000.0,0.0,700000.0,0.7692307692307693
27521,3922.9483782185284,1,1,1,213627.37258988695,0.0,900000.0,0.34465327030555093
27541,1666.0411339049424,3,1,1,550000.0,0.0,1200000.0,0.9090909090909091
27553,949.5838434120577,3,1,1,220000.0,350000.0,850000.0,0.6818181818181818
27574,4942.474513256949,7,0,1,530000.0,0.0,320000.0,0.8679245283018868
