id,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)"
6073,0.0873415593578337,-4.234029734646722,-1.4563348423235434,-1.742921184433347,0.1148322477694401,-5.070347385672475,-2.43473948319337,-1.011428040548812,0.258073833318036,-7.655514424599346,-5.358013789384509,-4.179176021355205
6089,0.089310247651583,-4.055390598861799,-1.3366566466614158,-1.6916255475535904,0.1029488020659885,-4.407002104497987,-1.843386390632091,-0.4177367991431545,0.211849341682851,-6.326306697888811,-4.242522046451947,-3.012633817944358
6126,0.078744310472605,-3.626031986897355,-0.9158512026474545,-1.0184702399811296,0.1138721902330462,-5.321951799463669,-2.6698765551114936,-0.941697712069983,0.2468650339358049,-7.685033952129758,-5.434413977658911,-4.069971550159835
6143,0.0767020764557874,-3.274262983912343,-0.6612983054797708,-0.7336588251124462,0.0948057881988655,-3.837994568939027,-1.3193272348266147,0.3665742532064155,0.1745987598147245,-4.557608683416533,-2.5200494145349666,-1.122109482851874
6145,0.0940828257001162,-4.172429461946469,-1.5383952945783264,-1.878192199091016,0.1191607609347046,-4.852124805849517,-2.362534611428192,-0.9355749208553862,0.2135479649602857,-6.004893924263196,-3.983657983396939,-2.795884522924405
6146,0.098277314353476,-4.220031941326569,-1.5675670250904956,-1.8402911240992197,0.1259301487963162,-4.84079393000598,-2.3051887205401305,-0.8754846233209392,0.2312429307144719,-6.568436714589616,-4.362347251605743,-3.0245877362423275
6159,0.0330370075229781,-1.5421687518774805,1.003387283328275,0.8475094163948428,0.037801686147428,-1.71214029214896,0.697408952291132,2.160869135916682,0.0485523672154521,-1.7721920491619887,0.7236915435998074,1.8785417809404903
6178,0.0874901147370092,-4.476291897014728,-1.7503040620354102,-2.0893193834273327,0.1119406595650853,-5.368800990591306,-2.7449836726353096,-1.3147462794053986,0.2438649310572525,-7.380543728215344,-5.329460697143295,-4.143249250974748
6196,0.1048549731816862,-4.443195470854324,-1.774560208625642,-2.045480064131916,0.126303664571131,-4.927265512338302,-2.3000834431314923,-0.8370112115208698,0.2742635583924003,-7.58182215691154,-5.330429490270336,-3.928045921452068
6201,0.0722006997093644,-3.5328121198975,-0.9804228199599349,-1.2009264596034102,0.103367627587787,-4.533680847948342,-2.006761784146356,-0.4648651149336433,0.1634778230489569,-4.704373147771361,-2.678284771431501,-1.435127222021915
6217,0.0874007379201237,-4.43911896034856,-1.7197374494739233,-1.8889117397970616,0.1107026390035777,-5.307514436018084,-2.6877724242000527,-1.0331725010567576,0.2212012118841258,-6.776896064269031,-4.804660448927287,-3.423154907141738
6234,0.089705742836955,-2.5895641958737783,0.0404647616347864,-0.1414069709909989,0.1361248462480196,-3.6933342027592833,-1.1851575694939993,0.5888641170419409,0.3114843511677481,-7.7746482196747,-5.291675916788051,-3.5096524516352288
6245,0.0671689253272105,-2.996293621001615,-0.3722664442675085,-0.5426197475406053,0.1047426542912772,-4.873720574925146,-2.42720191074739,-0.7428360477516474,0.2199210128487648,-6.670663671071144,-4.460727824368028,-3.2787678447548383
6249,0.0858909798604938,-4.376383046216455,-1.7548985252612128,-1.994186687395879,0.1076727378338359,-5.183385270439951,-2.6874738608879145,-1.0404977362638883,0.2122465626228331,-6.608968416339776,-4.604258659365843,-3.298786186569896
6261,0.0820218075901751,-4.366053508085525,-1.6585636284141894,-2.012293711707133,0.1005688759223076,-5.101243395062343,-2.419512745833429,-1.001723201402306,0.2377916060700623,-7.207066858395753,-5.157986073579524,-3.910448355694633
6272,0.0741009102115884,-3.964705503090146,-1.2788094928735667,-1.4526709429801998,0.1055439011675505,-5.0598289245286665,-2.4381081000898206,-0.8651028880177842,0.2045797819198419,-6.313821290793632,-4.330385657978346,-3.063860470462199
6277,0.0845030366314909,-4.330405337514382,-1.659953559256304,-2.014218646750262,0.1116198463621878,-5.17780359801614,-2.6901464200789085,-1.210198041351725,0.2204381418109796,-6.824476794927879,-4.789649565784176,-3.516790361836396
6288,0.0848539640022032,-3.787675896610334,-1.029365651336228,-1.2026795734129176,0.1090971090854742,-5.293365266193916,-2.671582031362424,-0.8237857577910173,0.2581910406300667,-7.998649210686517,-5.677227103776361,-4.316170751714795
6310,0.082267369621028,-4.24726700360743,-1.5651458900527258,-1.8836190775952808,0.1083875890238698,-5.121637711314061,-2.585457195639768,-0.9473151137242508,0.2013291936888841,-6.342810978749779,-4.338784142415504,-2.948990361566474
6318,0.0796700120929535,-3.88657155882128,-1.24966892394053,-1.335724521544812,0.1035662223939509,-4.510776928334761,-2.011296077518336,-0.3770603550897393,0.1725047332290152,-5.231617746892298,-3.20749044583721,-1.7947475163512383
6321,0.0869969364441689,-2.6046510595584182,0.2618764206254844,0.0372023434433898,0.1076232364911382,-3.178486593729946,-0.4228369519971064,1.174441304617266,0.1750372113786508,-4.3881100237261865,-1.9709251920162731,-0.4373229427867633
6323,0.0848458774774837,-3.510689720957937,-0.7187777181096751,-1.0007058546720746,0.1255555504466927,-4.354276352152328,-1.7121116393938505,-0.0522578028581484,0.2702291970856684,-7.767913289619231,-5.292271329169784,-3.637089854794128
6330,0.0647251670742281,-1.8616443782151877,0.8366912172683585,0.763153924194541,0.1145024837299717,-3.48213180366842,-0.865991516979801,0.9521903199397656,0.2538471238453919,-6.701314328195138,-3.987444510732204,-2.3319244654809124
6335,0.1012512308558725,-3.5436404343099936,-0.7139574938823561,-0.990828544466379,0.1359249324695504,-4.234937871940868,-1.5434088915070956,-0.0684063983221651,0.3256143095605651,-8.783066889353863,-6.084728478563587,-4.58146202855738
6345,0.0900116269445977,-3.6362213805959778,-0.9549969467601984,-1.1507219303132763,0.10769725883218,-4.288642492839907,-1.7167140706345156,-0.3366601313889225,0.2320267117309576,-6.037187950562128,-3.8499868876908128,-2.640004369018446
6348,0.0921041260284449,-3.731303356031828,-1.0252107697732376,-1.3154650505153842,0.1065342017272078,-4.309019999777491,-1.651840534402981,-0.2454117490691253,0.1941487357602757,-5.741555317443154,-3.603922251874409,-2.4573611987217605
6349,0.0844609214394359,-4.216010355607392,-1.5084239807754165,-1.9116566918554152,0.1128592962658741,-5.325329444734485,-2.7081545708970896,-1.2666865265733016,0.2391159557143197,-7.175107752852023,-5.092119362621751,-3.95213465938328
6357,0.0756051412344239,-4.135214845228932,-1.507566969044096,-1.6660025029245782,0.0933514781966859,-4.942552369943426,-2.421295737921944,-0.6935498500968507,0.1924612092754751,-6.36148912671498,-4.324792559021423,-3.125218074021796
6361,0.0527809546505637,-2.841324603770756,-0.2661609282378133,-0.3920708950377254,0.075512491170779,-3.8235950004064665,-1.2338185801088564,0.3551337626686098,0.1663548071883819,-4.700500425728997,-2.6779338010299885,-1.3786196225115392
6374,0.0718278302524852,-2.969603988577828,-0.2969872806954112,-0.4449351200693749,0.1007155347449813,-4.370696623434522,-1.7501652055222747,-0.0635033859404364,0.2669912887706967,-7.550434518948297,-5.13104860150649,-3.8417040743989954
6377,0.0832893069042778,-3.225908958492224,-0.545376673940968,-0.7161254003603817,0.111283664425604,-4.799691155291419,-2.20900301165252,-0.509288324892052,0.2428516635162363,-6.935163868141005,-4.605780143418532,-3.32842276737863
6386,0.0826918733538913,-4.136976039725298,-1.4694682939420158,-1.6229655910942395,0.1125505264612088,-5.204344564757532,-2.705662458242791,-1.0880943845171744,0.2242009277900014,-6.767554702724073,-4.661907536467801,-3.4544575654149434
6395,0.0881708204826993,-3.856835350002745,-1.1433230452288208,-1.4308818958572949,0.1091141711676588,-4.399635430484086,-1.848741626100376,-0.4716756306257365,0.2229834130986336,-6.442175074975304,-4.228693454879797,-3.0148482753967567
6406,0.0807252648504301,-4.11599684835654,-1.4928312429115502,-1.66828895013645,0.1125580862598436,-5.254703660880728,-2.675831221768306,-1.1883032388155974,0.2689323167968485,-7.929130596205386,-5.840236753688909,-4.5153877376984095
6410,0.0840822923232424,-3.9180308284910472,-1.233214384021708,-1.6225496856431634,0.1118538314874725,-4.86215924223744,-2.2608815926832757,-0.8588480435833069,0.2426817439550432,-6.821024147671133,-4.6217056806936965,-3.416472432627502
6430,0.0760398540706037,-4.1019708202543566,-1.3787164108253704,-1.6108696889991376,0.0957823350508658,-5.007156233492589,-2.3955559229450194,-0.7849005850987045,0.1836436909916817,-6.126992072330156,-4.155031267873712,-2.915614771304379
6457,0.0906994592857588,-4.53289498011189,-1.8330676022363324,-2.1686690978868635,0.114461760931197,-5.426238888142852,-2.815159164066414,-1.3299422904913425,0.2365389670882464,-7.204741207560121,-5.107557938086666,-3.90099931597399
6465,0.0998369443638768,-3.767806034289733,-1.052965802994421,-1.179399092469125,0.1380724915423739,-4.476782421214076,-1.7910835465497077,-0.0218862898075409,0.2875007581437661,-7.926715609480856,-5.419088501042323,-3.479073519552081
6474,0.0800785870773238,-3.8729064660845407,-1.1807838104766668,-1.3581137515798605,0.1116568359553796,-4.931371394709106,-2.288891036759765,-0.8754987760273524,0.2206602637250609,-6.307422082949121,-4.1611494190537215,-2.9509096758142057
6479,0.0710980569460748,-2.8526541594196995,-0.238770502364556,-0.289334218728741,0.1011854692394687,-4.193873557723225,-1.6276788029213765,0.1566423936269943,0.1850645826060209,-5.325358222510166,-3.0901004570877326,-1.6461214243994675
6482,0.1068908691887885,-2.957038342223079,-0.2347314231620308,-0.4964707316213173,0.1547535176440924,-4.3208459224907525,-1.716609291787826,0.0853153764999938,0.3588783621655635,-9.392049732408369,-6.621210144689008,-4.792350769009111
6492,0.0806835830582317,-3.206979826153353,-0.4920140788376828,-0.6847723524978021,0.1067837784810339,-4.712107215838863,-2.157480170730312,-0.5228411021332164,0.2601727577498006,-7.621793619059552,-5.208474895662839,-4.0459775325085285
6502,0.0709085572697977,-4.053956421016456,-1.5087438006011102,-1.6770163574778925,0.0959957141092608,-4.915382927143165,-2.417026504622723,-0.8312841731050932,0.1875318880475147,-5.95719513609031,-4.0018422819658905,-2.7280479435526805
6511,0.0846813825748016,-4.093399416225876,-1.3247826069131474,-1.6035498718579493,0.1028459220177133,-4.75320200964738,-2.172524722590361,-0.7606583318980725,0.2268968692688309,-7.055202876313982,-4.803529231193632,-3.656750776632229
6524,0.0815745963597685,-3.871386003179349,-1.2393221858868522,-1.3398282866794875,0.1042329428567318,-4.814992320247605,-2.243650293094604,-0.6062277278443257,0.2256089688203032,-6.741059890972629,-4.613834266043785,-3.317430385663599
6530,0.0663835376930037,-2.6917366108848872,-0.0062428162186406,-0.2011129592192476,0.0985302315643359,-3.561272782281624,-0.9193820217037144,0.8141963838992242,0.1893219829210536,-5.111451564952524,-2.924368799315621,-1.2264214124002877
6536,0.0859414166856161,-4.19948771356706,-1.4923870432697877,-1.7154701260317833,0.1069145715655245,-5.1199351821575885,-2.4640996270722413,-0.8382693799793342,0.224723849626568,-6.752115543945996,-4.6699390627072335,-3.34370319875603
6570,0.0930587860112067,-4.0089687150956825,-1.2110972509330875,-1.55430880810333,0.1265682658992215,-4.8489107512771685,-2.287219160797293,-0.8132802949544723,0.2523318923777842,-6.599027163734524,-4.344296204407151,-3.015653893567221
6578,0.0811415194388783,-3.704615261502064,-1.0835278109695516,-1.28967928963877,0.1064183856285856,-5.166136375110114,-2.647575290755012,-0.8587162028114259,0.2725555099021561,-8.378913302460807,-6.124491465315868,-4.724962989810216
6587,0.0883610626164663,-3.190119091735092,-0.4916476999162351,-0.5333607234461715,0.1153613782723284,-3.910581943403968,-1.2542287431273766,0.5907002613102377,0.2635991049602553,-7.133227108364268,-4.688843882440951,-2.9176553338732454
6611,0.0847321301629731,-3.130439196208518,-0.4898743070886101,-0.6576609978563549,0.1220880220194772,-4.777371389501751,-2.2781383284338528,-0.5467693036186054,0.276606727784486,-7.703169499421534,-5.344041109820724,-3.9769227959304136
6623,0.0661350611800867,-3.8007810310908456,-1.1085609456275984,-1.2593991086260463,0.0953668715825362,-4.903266689980884,-2.349047080854792,-0.5934358727500644,0.1993553272053855,-6.231938106723004,-4.147238616893656,-2.919176937992352
6629,0.0891416288498075,-3.078657629006146,-0.3099326478306173,-0.4640996908362035,0.1113775518068949,-3.4111113380623124,-0.7669449864182376,0.87043372170118,0.2468411143790016,-5.976678571262306,-3.411063022289403,-1.7677262717345226
6631,0.0837319042938766,-3.69415119470902,-1.006418566934393,-1.2213103065998985,0.1043244498785689,-4.381550564905288,-1.7605961057115986,-0.262678296530345,0.1841937890095491,-5.62081195260714,-3.485098782489119,-2.2287182175989733
6638,0.0673508297718138,-3.427997071994413,-0.7632721247570122,-0.954195940950138,0.0898155228203129,-3.897401655487093,-1.336918692814748,0.1025106623537383,0.2463005786714558,-7.098382553867373,-4.81658583350801,-3.4607834105208184
6656,0.070624635392355,-3.0693125880903223,-0.4044676384036628,-0.6030152085859798,0.1094084592746548,-4.981437016866491,-2.4701273351366244,-0.6627662111313984,0.219600926134738,-6.502390065138852,-4.22165758535055,-2.902114121878593
6673,0.0875539130220053,-3.368698765792333,-0.6597538846243328,-0.7725575359711302,0.1173942605329106,-4.655942872172555,-2.0606633058775805,-0.4116225003129544,0.2550333431987689,-7.429793342979619,-4.97831130137601,-3.684826604543181
6678,0.0855541008156252,-4.045073087596098,-1.2627400387040306,-1.6651045881324178,0.1119195192987978,-4.980172909875733,-2.3693055834320744,-1.03486346509942,0.2599373819215204,-7.792702413926059,-5.479666909652882,-4.454046280001971
6697,0.0804841226491316,-3.4719514637827493,-0.8196517490998683,-1.056899016074375,0.1158900935411458,-5.22470842897044,-2.700293345269785,-0.8308011529305521,0.2372845989930943,-6.938388627750057,-4.781205766744683,-3.343914086225243
6712,0.0788246849056172,-3.6022621278056945,-0.9660985388138909,-1.1402777762444891,0.1124901342816522,-5.225094057673042,-2.7420908160609585,-0.9516156751898148,0.2437036087875614,-7.567639889935856,-5.354470407961575,-4.046542668870859
6713,0.0930121141538093,-3.7257155030293263,-1.1314058891081658,-1.342975584715591,0.1165954469585258,-4.296780054291712,-1.7705262905203232,-0.2683503917716441,0.1994986189005859,-5.125512095278142,-2.9031127684082767,-1.647409922031493
6716,0.08247342332615,-4.088577338101866,-1.566188401708989,-1.3948970080909735,0.1125916375389485,-5.02855799412531,-2.710291917011519,-0.7839962483166311,0.2035628060689404,-6.035068032561276,-4.029547298281169,-2.4355154770869096
6717,0.0749863526688437,-3.798963091295127,-1.0213723661488476,-1.2494502881991534,0.0954581114261038,-4.636548151674616,-1.9642739289312623,-0.3656307550461637,0.1800379411861664,-5.956632735954843,-3.8092879560644177,-2.589939086026076
6729,0.0904454898786336,-3.8916170865487096,-1.2611775167600443,-1.6390857407935122,0.1127659080240392,-4.6790640351851405,-2.173511729121062,-0.862169019088323,0.1916842137163906,-5.142392042735595,-3.1302810425918763,-2.1532040799945253
6740,0.0766006789760307,-4.153467947241515,-1.4396454364848097,-1.7541965969450328,0.1054053835447454,-5.09503997981514,-2.5098329577857794,-1.07072671273731,0.2093470209007291,-6.647839134374909,-4.582326279969066,-3.468260180056149
6747,0.0880121904904638,-3.581594491884749,-0.8607322201121925,-1.0686357666896191,0.1091725440820885,-4.919972274691271,-2.221020196322993,-0.6799231161601459,0.2663297833254631,-8.26537480226539,-5.795222395477827,-4.681582843105157
6759,0.0840262202058638,-3.755123736007917,-1.1241018912941427,-1.2659443808390929,0.120837677020812,-5.512484164390099,-2.954104196109036,-1.1303846323412532,0.2981418683328682,-9.04938371839131,-6.717339813612397,-5.379407813573202
6765,0.0782147903363305,-2.5822600684264345,0.1357488854483782,-0.0834791367798969,0.1357132874660165,-3.999144721067231,-1.5058626710687055,0.5003288619960896,0.3065352203451178,-7.839317834183282,-5.412399764899055,-3.307007470597305
6801,0.0822530672926798,-3.73489915541504,-1.0189210162668008,-1.1585020706736977,0.1133345705484604,-5.358783135672652,-2.6964506716873777,-0.9630978371928296,0.2528901064861317,-7.848136535829386,-5.517697283289509,-4.184179517708353
6810,0.0661354423776156,-3.1241047532371407,-0.5058369646142876,-0.2386527468790381,0.095840341348401,-3.951403440774141,-1.6271964118976043,0.3120715856536222,0.1927091126441259,-5.732078240355087,-3.436753223653932,-1.88464548271592
